file,N,Y,Yl,Yh
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-8-q.cnf, 10000, 3.38868e+722, 3.08978e+722, 3.68758e+722
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-7-q.cnf, 10000, 1.45809e+368, 1.4041e+368, 1.51208e+368
cnf/lagniez/BayesianNetwork/Ratio_75/75-26-10-q.cnf, 10000, 4.80306e+782, 4.66495e+782, 4.94117e+782
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-1-q.cnf, 10000, 3.02275e+158, 2.98251e+158, 3.063e+158
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-1-q.cnf, 10000, 2.60933e+609, 2.50145e+609, 2.71721e+609
cnf/lagniez/BayesianNetwork/Ratio_75/75-23-3-q.cnf, 10000, 9.71743e+608, 9.43001e+608, 1.00049e+609
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-10-q.cnf, 10000, 8.82758e+158, 8.72498e+158, 8.93018e+158
cnf/lagniez/BayesianNetwork/Ratio_75/75-15-10-q.cnf, 10000, 7.35867e+252, 7.14782e+252, 7.56952e+252
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-4-q.cnf, 10000, 4.44763e+722, 4.29227e+722, 4.603e+722
cnf/lagniez/BayesianNetwork/Ratio_75/75-17-3-q.cnf, 10000, 3.23177e+327, 3.14545e+327, 3.3181e+327
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-5-q.cnf, 10000, 1.4906e+722, 1.43461e+722, 1.54659e+722
cnf/lagniez/BayesianNetwork/Ratio_75/75-26-4-q.cnf, 10000, 9.12208e+781, 8.72558e+781, 9.51857e+781
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-5-q.cnf, 10000, 1.13696e+456, 1.07832e+456, 1.1956e+456
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-3-q.cnf, 10000, 2.97309e+722, 2.75572e+722, 3.19046e+722
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-6-q.cnf, 10000, 2.33562e+664, 2.28012e+664, 2.39113e+664
cnf/lagniez/BayesianNetwork/Ratio_75/75-21-5-q.cnf, 10000, 1.00168e+506, 9.89783e+505, 1.01358e+506
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-9-q.cnf, 10000, 4.62981e+368, 4.35454e+368, 4.90508e+368
cnf/lagniez/BayesianNetwork/Ratio_75/75-18-3-q.cnf, 10000, 2.88307e+368, 2.81941e+368, 2.94674e+368
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-1-q.cnf, 10000, 8.34844e+664, 8.08397e+664, 8.61291e+664
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-6-q.cnf, 10000, 1.40774e+159, 1.35151e+159, 1.46397e+159
cnf/lagniez/BayesianNetwork/Ratio_75/75-12-9-q.cnf, 10000, 8.72309e+158, 8.52564e+158, 8.92054e+158
cnf/lagniez/BayesianNetwork/Ratio_75/75-21-3-q.cnf, 10000, 3.48977e+505, 3.13295e+505, 3.8466e+505
cnf/lagniez/BayesianNetwork/Ratio_75/75-10-4-q.cnf, 10000, 2.36036e+108, 2.3048e+108, 2.41592e+108
cnf/lagniez/BayesianNetwork/Ratio_75/75-25-2-q.cnf, 10000, 2.95315e+722, 2.74448e+722, 3.16182e+722
cnf/lagniez/BayesianNetwork/Ratio_75/75-20-2-q.cnf, 10000, 5.62041e+457, 5.36888e+457, 5.87195e+457
cnf/lagniez/BayesianNetwork/Ratio_75/75-24-5-q.cnf, 10000, 6.43464e+664, 6.0987e+664, 6.77058e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-5-q.cnf, 10000, 2.0119e+556, 1.99531e+556, 2.02848e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-10-q.cnf, 10000, 3.30588e+327, 3.27869e+327, 3.33307e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-3-q.cnf, 10000, 1.70741e+159, 1.69336e+159, 1.72145e+159
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-5-q.cnf, 10000, 3.07171e+2073, 2.41739e+2073, 3.72603e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-6-q.cnf, 10000, 1.93019e+289, 1.88972e+289, 1.97067e+289
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-1-q.cnf, 10000, 3.13402e+2073, 3.06552e+2073, 3.20253e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-1-q.cnf, 10000, 5.62621e+411, 5.56064e+411, 5.69178e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-10-q.cnf, 10000, 1.00624e+609, 9.56594e+608, 1.05588e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-4-q.cnf, 10000, 3.11675e+2073, 3.07764e+2073, 3.15587e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-3-q.cnf, 10000, 2.14151e+368, 2.05942e+368, 2.2236e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-7-q.cnf, 10000, 6.22819e+2073, 6.07495e+2073, 6.38143e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-9-q.cnf, 10000, 7.47559e+721, 7.28439e+721, 7.66679e+721
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-1-q.cnf, 10000, 1.43146e+159, 1.41759e+159, 1.44532e+159
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-10-q.cnf, 10000, 1.93834e+289, 1.9224e+289, 1.95428e+289
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-7-q.cnf, 10000, 3.60792e+368, 3.51551e+368, 3.70032e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-8-q.cnf, 10000, 2.07099e+457, 2.05631e+457, 2.08567e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-2-q.cnf, 10000, 3.29e+2492, 3.10829e+2492, 3.47172e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-8-q.cnf, 10000, 9.39491e+664, 9.2499e+664, 9.53991e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-8-q.cnf, 10000, 3.32555e+2492, 3.14104e+2492, 3.51005e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-6-q.cnf, 10000, 6.6227e+327, 6.57569e+327, 6.66971e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-8-q.cnf, 10000, 2.36644e+608, 2.25902e+608, 2.47386e+608
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-7-q.cnf, 10000, 3.4723e+2492, 3.35891e+2492, 3.58568e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-5-q.cnf, 10000, 2.36797e+505, 2.33674e+505, 2.3992e+505
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-7-q.cnf, 10000, 1.93783e+609, 1.84626e+609, 2.0294e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-7-q.cnf, 10000, 1.05958e+1351, 1.04688e+1351, 1.07227e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-2-q.cnf, 10000, 2.97116e+218, 2.93692e+218, 3.00539e+218
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-7-q.cnf, 10000, 4.6502e+108, 4.58531e+108, 4.7151e+108
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-8-q.cnf, 10000, 5.03292e+368, 4.73438e+368, 5.33146e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-7-q.cnf, 10000, 2.82401e+219, 2.82401e+219, 2.82401e+219
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-5-q.cnf, 10000, 7.67361e+1047, 7.50513e+1047, 7.84209e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-5-q.cnf, 10000, 7.46651e+664, 7.14483e+664, 7.78818e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-3-q.cnf, 10000, 2.08242e+1351, 2.03422e+1351, 2.13061e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-9-q.cnf, 10000, 3.31782e+327, 3.28175e+327, 3.35388e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-2-q.cnf, 10000, 8.12232e+505, 7.95353e+505, 8.29111e+505
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-1-q.cnf, 10000, 6.57794e+2492, 3.89542e+2492, 9.26046e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-3-q.cnf, 10000, 5.47424e+457, 5.03462e+457, 5.91387e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-3-q.cnf, 10000, 3.6958e+722, 3.51358e+722, 3.87802e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-5-q.cnf, 10000, 3.2325e+457, 3.08597e+457, 3.37904e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-7-q.cnf, 10000, 4.73111e+664, 4.59374e+664, 4.86848e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-6-q.cnf, 10000, 1.83281e+457, 1.81773e+457, 1.84788e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-5-q.cnf, 10000, 3.37963e+609, 3.30436e+609, 3.4549e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-7-q.cnf, 10000, 3.82671e+1047, 3.73856e+1047, 3.91487e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-2-q.cnf, 10000, 1.95956e+1693, 1.9281e+1693, 1.99103e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-8-q.cnf, 10000, 1.76351e+219, 1.749e+219, 1.77801e+219
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-2-q.cnf, 10000, 9.37684e+664, 9.2431e+664, 9.51059e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-9-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-4-q.cnf, 10000, 2.88176e+1047, 2.54541e+1047, 3.21811e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-5-q.cnf, 10000, 6.37229e+327, 6.20441e+327, 6.54017e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-2-q.cnf, 10000, 7.44124e+457, 6.98409e+457, 7.89838e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-6-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-3-q.cnf, 10000, 1.8507e+252, 1.81673e+252, 1.88467e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-2-q.cnf, 10000, 4.80692e+411, 4.71513e+411, 4.8987e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-9-q.cnf, 10000, 6.77116e+555, 6.47416e+555, 7.06816e+555
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-6-q.cnf, 10000, 1.96546e+609, 1.8888e+609, 2.04212e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-9-q.cnf, 10000, 2.87468e+368, 2.84002e+368, 2.90934e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-5-q.cnf, 10000, 4.25301e+252, 4.13064e+252, 4.37537e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-6-q.cnf, 10000, 4.70186e+2492, 2.82038e+2492, 6.58334e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-3-q.cnf, 10000, 1.45778e+1693, 1.10231e+1693, 1.81325e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-3-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-9-q.cnf, 10000, 3.63463e+457, 3.58245e+457, 3.68681e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-1-q.cnf, 10000, 8.6192e+288, 8.51839e+288, 8.72001e+288
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-2-q.cnf, 10000, 1.2725e+253, 1.25436e+253, 1.29065e+253
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-7-q.cnf, 10000, 7.48124e+721, 7.29574e+721, 7.66674e+721
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-3-q.cnf, 10000, 6.59508e+1047, 6.15182e+1047, 7.03834e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-9-q.cnf, 10000, 4.45675e+1047, 4.11774e+1047, 4.79575e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-7-q.cnf, 10000, 6.45025e+411, 6.3972e+411, 6.50331e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-1-q.cnf, 10000, 7.16269e+218, 7.05737e+218, 7.26802e+218
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-5-q.cnf, 10000, 3.04956e+722, 2.90863e+722, 3.19048e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-9-q.cnf, 10000, 1.37836e+2073, 7.95861e+2072, 1.96086e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-8-q.cnf, 5302, 3.0598e
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-4-q.cnf, 10000, 4.46284e+722, 4.42504e+722, 4.50065e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-10-q.cnf, 10000, 6.86844e+780, 6.60174e+780, 7.13515e+780
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-5-q.cnf, 10000, 1.69926e+1693, 1.55225e+1693, 1.84628e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-4-q.cnf, 10000, 7.31018e+457, 7.23886e+457, 7.38149e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-8-q.cnf, 10000, 1.6824e+327, 1.56731e+327, 1.79749e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-9-q.cnf, 10000, 1.85546e+1351, 1.29906e+1351, 2.41187e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-10-q.cnf, 10000, 7.16128e+721, 6.80244e+721, 7.52011e+721
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-6-q.cnf, 10000, 1.68867e+556, 1.65526e+556, 1.72209e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-4-q.cnf, 10000, 1.47754e+1693, 1.24163e+1693, 1.71346e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-6-q.cnf, 10000, 7.6831e+1047, 7.49669e+1047, 7.86951e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-5-q.cnf, 10000, 7.55459e+782, 7.30499e+782, 7.80419e+782
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-10-q.cnf, 10000, 6.12728e+2949, 3.50638e+2949, 8.74819e+2949
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-3-q.cnf, 10000, 5.47337e+288, 5.32356e+288, 5.62317e+288
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-3-q.cnf, 10000, 4.04649e+556, 3.89443e+556, 4.19855e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-6-q.cnf, 10000, 1.79807e+1351, 1.4303e+1351, 2.16585e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-9-q.cnf, 10000, 4.05175e+664, 3.90944e+664, 4.19407e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-4-q.cnf, 10000, 1.4355e+782, 1.33116e+782, 1.53984e+782
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-5-q.cnf, 10000, 1.42794e+159, 1.42539e+159, 1.4305e+159
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-4-q.cnf, 10000, 6.39772e+411, 6.29106e+411, 6.50438e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-6-q.cnf, 10000, 4.33014e+368, 4.29452e+368, 4.36576e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-6-q.cnf, 10000, 2.7932e+219, 2.72656e+219, 2.85983e+219
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-4-q.cnf, 10000, 1.20939e+2950, 7.71003e+2949, 1.64777e+2950
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-4-q.cnf, 10000, 9.74001e+288, 9.52571e+288, 9.95431e+288
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-4-q.cnf, 10000, 1.56336e+159, 1.56054e+159, 1.56618e+159
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-7-q.cnf, 10000, 1.94906e+289, 1.94906e+289, 1.94906e+289
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-4-q.cnf, 10000, 3.5942e+368, 3.46339e+368, 3.72501e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-2-q.cnf, 10000, 1.31737e+159, 1.30376e+159, 1.33097e+159
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-1-q.cnf, 10000, 3.83763e+609, 3.78158e+609, 3.89368e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-10-q.cnf, 10000, 7.96889e+505, 7.69377e+505, 8.244e+505
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-2-q.cnf, 10000, 1.00555e+556, 1.00555e+556, 1.00555e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-8-q.cnf, 10000, 5.94286e+722, 5.89393e+722, 5.99179e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-2-q.cnf, 10000, 2.70012e+609, 2.44907e+609, 2.95116e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-6-q.cnf, 10000, 4.22133e+2949, 2.56164e+2949, 5.88103e+2949
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-9-q.cnf, 10000, 1.95404e+1693, 1.72736e+1693, 2.18071e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-1-q.cnf, 10000, 3.51982e+108, 3.49097e+108, 3.54866e+108
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-8-q.cnf, 10000, 7.36109e+252, 7.199e+252, 7.52318e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-9-q.cnf, 10000, 9.78858e+288, 9.67418e+288, 9.90298e+288
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf, 10000, 1.75102e+159, 1.72518e+159, 1.77686e+159
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-7-q.cnf, 10000, 1.98832e+1693, 1.82577e+1693, 2.15086e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-9-q.cnf, 10000, 5.77681e+218, 5.69889e+218, 5.85473e+218
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-6-q.cnf, 10000, 3.52331e+2073, 2.42874e+2073, 4.61789e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-10-q.cnf, 10000, 1.0424e+1351, 1.02998e+1351, 1.05482e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-9-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-1-q.cnf, 10000, 9.25364e+1692, 7.89633e+1692, 1.06109e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-1-q.cnf, 10000, 5.81835e+368, 5.31065e+368, 6.32604e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-10-q.cnf, 10000, 1.43504e+219, 1.39909e+219, 1.471e+219
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-5-q.cnf, 10000, 2.35914e+108, 2.31953e+108, 2.39875e+108
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-4-q.cnf, 10000, 4.14211e+252, 4.1065e+252, 4.17771e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-8-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-8-q.cnf, 10000, 4.77199e+782, 4.66483e+782, 4.87914e+782
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-8-q.cnf, 10000, 9.8374e+1692, 9.75648e+1692, 9.91831e+1692
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-4-q.cnf, 10000, 5.4661e+327, 5.4005e+327, 5.53171e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-2-q.cnf, 10000, 5.29294e+722, 5.05668e+722, 5.52919e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-10-q.cnf, 10000, 5.81396e+368, 5.74676e+368, 5.88116e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-9-q.cnf, 10000, 2.66793e+2949, 1.51865e+2949, 3.8172e+2949
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-10-q.cnf, 10000, 4.79321e+252, 4.62045e+252, 4.96596e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-5-q.cnf, 10000, 1.26498e+1351, 1.15534e+1351, 1.37462e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-3-q.cnf, 10000, 2.94811e+608, 2.75708e+608, 3.13913e+608
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-1-q.cnf, 10000, 1.10086e+327, 1.06859e+327, 1.13312e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-1-q.cnf, 10000, 5.32393e+505, 5.18979e+505, 5.45806e+505
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-7-q.cnf, 10000, 1.88747e+556, 1.86561e+556, 1.90933e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf, 10000, 8.54158e+411, 8.42824e+411, 8.65491e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-3-q.cnf, 10000, 1.074e+506, 1.04266e+506, 1.10534e+506
cnf/lagniez/BayesianNetwork/Ratio_90/90-17-3-q.cnf, 10000, 3.45222e+327, 3.3435e+327, 3.56093e+327
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-8-q.cnf, 10000, 3.2182e+411, 3.02434e+411, 3.41205e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-1-q.cnf, 10000, 7.74965e+1350, 7.5117e+1350, 7.9876e+1350
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf, 10000, 6.26442e+1350, 5.41396e+1350, 7.11488e+1350
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-2-q.cnf, 10000, 1.57966e+1351, 1.54272e+1351, 1.6166e+1351
cnf/lagniez/BayesianNetwork/Ratio_90/90-16-2-q.cnf, 10000, 1.05051e+289, 1.04874e+289, 1.05229e+289
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-6-q.cnf, 10000, 4.64789e+1691, 4.12937e+1691, 5.16642e+1691
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-8-q.cnf, 10000, 5.73032e+1047, 5.6832e+1047, 5.77745e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-3-q.cnf, 10000, 9.05799e+664, 8.67505e+664, 9.44093e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-9-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-7-q.cnf, 10000, 1.08574e+506, 1.01023e+506, 1.16125e+506
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-1-q.cnf, 10000, 1.49651e+722, 1.45267e+722, 1.54034e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-7-q.cnf, 10000, 7.33156e+252, 7.33156e+252, 7.33156e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-2-q.cnf, 10000, 5.87363e+368, 5.71744e+368, 6.02982e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-7-q.cnf, 10000, 5.51305e+457, 5.233e+457, 5.79309e+457
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-1-q.cnf, 10000, 7.33156e+252, 7.33156e+252, 7.33156e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-10-q.cnf, 10000, 9.73828e+1692, 9.4173e+1692, 1.00593e+1693
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-8-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-3-q.cnf, 10000, 1.90966e+108, 1.90372e+108, 1.91559e+108
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-4-q.cnf, 10000, 1.82603e+609, 1.73537e+609, 1.91669e+609
cnf/lagniez/BayesianNetwork/Ratio_90/90-18-5-q.cnf, 10000, 4.36454e+368, 4.28009e+368, 4.44899e+368
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-3-q.cnf, 10000, 1.06421e+782, 9.65909e+781, 1.1625e+782
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-10-q.cnf, 10000, 5.67831e+2073, 4.17682e+2073, 7.17981e+2073
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-4-q.cnf, 10000, 1.14154e+664, 1.07243e+664, 1.21065e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-10-q.cnf, 10000, 9.94713e+157, 9.66215e+157, 1.02321e+158
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-1-q.cnf, 10000, 2.02705e+556, 1.95507e+556, 2.09904e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-14-5-q.cnf, 10000, 6.3624e+218, 6.15843e+218, 6.56637e+218
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-6-q.cnf, 10000, 1.43756e+722, 1.35733e+722, 1.51778e+722
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-10-q.cnf, 10000, 6.58138e+411, 6.39578e+411, 6.76697e+411
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-8-q.cnf, 10000, 3.33536e+2950, 8.47934e+2949, 5.82278e+2950
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf, 10000, 1.01993e+556, 9.85278e+555, 1.05457e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-2-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-3-q.cnf, 10000, 1.24522e+2950, 1.20892e+2950, 1.28153e+2950
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-10-q.cnf, 10000, 1.47122e+108, 1.45251e+108, 1.48992e+108
cnf/lagniez/BayesianNetwork/Ratio_90/90-15-6-q.cnf, 10000, 7.34622e+252, 7.2858e+252, 7.40665e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-6-q.cnf, 10000, 8.09896e+158, 7.89198e+158, 8.30594e+158
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-1-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf, 10000, 4.86153e+664, 4.48298e+664, 5.24007e+664
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-4-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-10-q.cnf, 10000, 2.02095e+556, 1.99755e+556, 2.04434e+556
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-2-q.cnf, 10000, 3.94632e+1047, 3.55559e+1047, 4.33704e+1047
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-5-q.cnf, 10000, 5.59204e+2492, 4.41693e+2492, 6.76715e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-21-9-q.cnf, 10000, 6.71897e+505, 6.71897e+505, 6.71897e+505
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-6-q.cnf, 10000, 5.00026e+782, 4.46674e+782, 5.53378e+782
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-4-q.cnf, 10000, 4.20304e+2492, 4.07354e+2492, 4.33255e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-10-4-q.cnf, 10000, 2.31889e+108, 2.27085e+108, 2.36694e+108
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf, 10000, 3.12702e+2492, 2.60911e+2492, 3.64492e+2492
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-8-q.cnf, 
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, 10000, 3.84047e+1047, 3.84047e+1047, 3.84047e+1047
